pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_met,sy_dist,sy_vmag,sy_gaiamag
TOI-2328 b,TOI-2328,Transit,2025,17.10197,0.127,9.97599282,50.85254512,0.057,80.45,842.0,5525.0,0.9,0.95,0.09,231.782,12.331,12.1082
TOI-2337 b,TOI-2337,Transit,2022,2.99432,0.0688,10.08808263,508.5254512,0.019,80.45,939.0,4780.0,3.22,1.325,0.39,536.046,12.524,11.8752
TOI-2338 b,TOI-2338,Transit,2023,22.65398,0.158,11.2089807,1900.61387386,0.676,80.45,799.0,5581.0,1.05,0.99,0.22,313.996,12.483,12.1856
TOI-2345 b,TOI-2345,Transit,2025,1.0528573,0.01705,1.504,3.49,0.0331,791.0,1478.0,4687.0,0.729,0.727,-0.1,81.6541,11.483,11.0278
TOI-2345 c,TOI-2345,Transit,2025,21.064302,0.1257,2.451,7.27,0.0331,14.57,544.0,4687.0,0.729,0.727,-0.1,81.6541,11.483,11.0278
TOI-2346 b,TOI-2346,Transit,2025,3.3312029,0.0473,16.11851425,394.10722468,0.086,1360.0,1689.0,6480.0,1.38,1.271,-0.03,437.484,12.366,11.9242
TOI-2364 b,TOI-2364,Transit,2023,4.0197517,0.04871,8.60849718,71.51139158,0.0,237.0,1091.0,5306.0,0.886,0.954,0.344,219.614,12.234,12.0921
TOI-2368 b,TOI-2368,Transit,2024,5.1750073,0.05649,10.83908434,206.58846455,0.061,80.45,1000.0,5360.0,0.846,0.897,0.1,210.915,12.486,12.2727
TOI-237 b,TOI-237,Transit,2020,5.436098,0.0341,1.44,87.351625,0.0,3.7,388.0,3212.0,0.211,0.179,0.0195,38.0749,16.37,14.754
TOI-2373 b,TOI-2373,Transit,2023,13.33668,0.112,10.42435205,2955.8041851,0.112,80.45,860.0,5651.0,1.102,1.041,0.3,508.686,13.251,13.0711
TOI-2374 b,TOI-2374,Transit,2024,4.31361,0.0471,6.81,56.64,0.13,80.45,885.0,4802.0,0.69,0.75,0.15,134.655,12.095,11.827
TOI-2379 b,TOI-2379,Transit,2024,5.4693827,0.05263,11.72459381,1830.69162432,0.342,25.3,624.0,3707.0,0.622,0.645,0.501,211.247,15.548,14.6601
TOI-238 b,TOI-238,Transit,2024,1.273099,0.0212,1.559,3.37,0.0331,753.1,1378.0,5059.0,0.756,0.781,-0.114,80.5407,10.748,10.4883
TOI-2382 b,TOI-2382,Transit,2025,4.6612061,0.059,12.25141591,235.19302118,0.18,689.0,1426.0,6033.0,1.417,1.26,0.249,434.92,11.814,11.8534
TOI-2384 b,TOI-2384,Transit,2024,2.13570304,0.02793,11.48920522,624.85064816,0.0,104.3,889.7,3943.0,0.6113,0.635,0.332,191.51,15.103,14.3985
TOI-2406 b,TOI-2406,Transit,2021,3.0766891,0.02267,2.86,15.6,0.17,6.69,449.0,3100.0,0.204,0.166,-0.26,55.419,13.9985,15.6955
TOI-2407 b,TOI-2407,Transit,2025,2.702969,0.033,4.26,87.351625,0.08,41.0,705.0,3530.0,0.567,0.548,0.21,92.4366,14.68,13.6328
TOI-2411 b,TOI-2411,Transit,2022,0.7826942,0.0144,1.68,87.351625,0.0331,80.45,1355.0,4099.0,0.68,0.65,0.0195,59.5362,11.272,11.2198
TOI-2416 b,TOI-2416,Transit,2023,8.275479,0.0831,9.86390302,953.485221,0.32,80.45,1080.0,5808.0,1.236,1.118,0.32,557.733,13.019,12.8909
TOI-2420 b,TOI-2420,Transit,2024,5.842641,0.0684,15.02003414,294.62693329,0.055,1017.0,1571.6,5596.0,2.369,1.158,0.0195,435.174,11.574,11.2863
TOI-2421 b,TOI-2421,Transit,2022,4.3474032,0.0543,10.36830715,105.83685953,0.0,923.6,1534.0,5607.0,1.75,1.131,0.19,327.927,11.419,11.1554
TOI-2427 b,TOI-2427,Transit,2022,1.3060011,0.0202,1.8,87.351625,0.0331,80.45,1117.0,4072.0,0.65,0.64,0.0195,28.5147,10.295,9.81845
TOI-244 b,TOI-244,Transit,2023,7.397225,0.0559,1.52,2.68,0.0331,7.3,458.0,3433.0,0.426,0.428,-0.39,22.0337,12.861,11.553
TOI-2443 b,TOI-2443,Transit,2023,15.66858,0.105,2.363,4.8,0.301,80.45,519.0,4375.0,0.631,0.642,-0.29,23.9258,9.51,9.0333
TOI-2445 b,TOI-2445,Transit,2022,0.3711281,0.0064,1.25,87.351625,0.0331,80.45,1060.0,3333.0,0.27,0.25,0.0195,48.582,15.692,14.3977
TOI-2447 b,TOI-2447,Transit,2024,69.33684,0.347,9.60609646,124.90656395,0.17,80.45,414.0,5730.0,1.006,1.034,0.18,148.987,10.507,10.4403
TOI-2449 b,TOI-2449,Transit,2025,106.14468,0.45,11.24,222.0,0.098,80.45,400.0,6021.0,1.065,1.079,-0.03,156.786,10.416,10.2924
TOI-2458 b,TOI-2458,Transit,2024,3.73659,0.0482,2.83,13.31,0.087,865.0,1509.4,6005.0,1.31,1.05,-0.1,112.958,9.202,9.09716
TOI-2459 b,TOI-2459,Transit,2023,19.104718,0.0688,2.9531,87.351625,0.0331,80.45,445.01,4195.0,0.6751,0.66,0.0195,36.6113,10.772,10.1652
TOI-2485 b,TOI-2485,Transit,2024,11.23479,0.1093,12.1393261,766.60211768,0.0341,275.6,1134.0,5596.0,1.72,1.163,0.0195,397.953,11.935,11.373
TOI-2497 b,TOI-2497,Transit,2023,10.655669,0.1166,11.14172682,1531.93292174,0.195,80.45,1595.0,7360.0,2.36,1.859,0.094,285.289,9.547,9.47244
TOI-2498 b,TOI-2498,Transit,2023,3.738252,0.0491,6.06,34.62,0.089,80.45,1443.0,5905.0,1.26,1.12,0.167,275.265,11.196,11.2677
TOI-251 b,TOI-251,Transit,2021,4.93777,0.05741,2.74,317.83,0.0,80.45,939.0,5875.0,0.881,1.036,-0.106,99.523,9.887,9.75411
TOI-2524 b,TOI-2524,Transit,2023,7.18585,0.073,11.2089807,203.41018048,0.0,80.45,1100.0,5831.0,1.119,1.007,0.06,438.842,12.8,12.6225
TOI-2525 b,TOI-2525,Transit,2023,23.2856,0.1511,8.67575106,26.69758619,0.17,80.45,939.0,5096.0,0.785,0.849,0.14,395.398,14.216,14.012
TOI-2525 c,TOI-2525,Transit,2023,49.2519,0.249,10.13291855,208.8132634,0.157,80.45,939.0,5096.0,0.785,0.849,0.14,395.398,14.216,14.012
TOI-2529 b,TOI-2529,Transit,2024,64.5949,0.327,11.54525012,743.71847238,0.021,80.45,636.0,5802.0,1.7,1.11,0.1,296.271,11.529,11.1911
TOI-2537 b,TOI-2537,Transit,2024,94.1022,0.3715,11.25381662,415.40172795,0.364,80.45,338.0,4870.0,0.771,0.771,0.08,184.986,13.236,12.73
TOI-2545 b,TOI-2545,Transit,2022,7.994037,0.0688,2.75,87.351625,0.0331,80.45,939.0,5846.29,1.25324,1.055,-0.2729,107.118,9.521,9.2949
TOI-2567 b,TOI-2567,Transit,2022,5.983944,0.0672,10.92875618,63.88350981,0.0,558.0,1352.0,5611.0,1.686,1.13,0.241,504.775,12.3,12.2213
TOI-257 b,TOI-257,Transit,2021,18.38818,0.1528,7.16253867,43.86032017,0.0,186.0,1027.0,6095.0,1.867,1.407,0.175,76.9028,7.57,7.41653
TOI-2570 b,TOI-2570,Transit,2022,2.9887615,0.04145,13.64132951,260.61929374,0.0,699.0,1431.0,5771.0,1.095,1.063,0.191,361.857,12.569,12.4599
TOI-2580 b,TOI-2580,Transit,2024,3.39775,0.048,17.37392009,200.23189641,0.08,1730.0,2410.0,6120.0,1.81,1.33,0.26,379.253,11.419,11.2548
TOI-2583 A b,TOI-2583 A,Transit,2023,4.5207265,0.0571,14.4595851,79.45710175,0.0,750.9,1456.0,5936.0,1.477,1.215,0.158,566.189,12.586,12.4592
TOI-2587 A b,TOI-2587 A,Transit,2023,5.45664,0.0635,12.07207221,69.28659273,0.0,728.0,1445.0,5760.0,1.726,1.15,0.13,373.675,11.544,11.4079
TOI-2589 b,TOI-2589,Transit,2023,61.6277,0.3,12.10569916,1112.3994245,0.522,80.45,592.0,5579.0,1.07,0.93,0.12,200.273,11.415,11.1958
TOI-260 b,TOI-260,Transit,2024,13.475853,0.0943,1.71,4.23,0.0,80.45,493.0,4026.0,0.607,0.616,-0.47,20.1852,9.9,9.3124
TOI-261.01,TOI-261,Transit,2021,3.3639254,0.034792189,3.0449863,87.351625,0.0331,874.7956,1722.49,5890.3,1.28018,0.496728,0.0195,114.495,9.56,9.42329
TOI-261.02,TOI-261,Transit,2021,13.03935862135,0.0688,3.34822227,87.351625,0.0331,243.5261,1007.53,5890.3,1.31383,0.95,0.0195,114.495,9.56,9.42329
TOI-262 b,TOI-262,Transit,2023,11.14529,0.163,2.07,87.351625,0.0331,80.45,584.0,5310.0,0.853,0.913,0.26,43.932,8.91,8.66859
TOI-2641 b,TOI-2641,Transit,2023,4.880974,0.0607,18.10250383,122.6817651,0.18,602.0,1387.0,6100.0,1.336,1.16,-0.15,344.045,11.693,11.5712
TOI-2669 b,TOI-2669,Transit,2022,6.2034,0.0688,19.72780603,193.87532827,0.09,80.45,939.0,4800.0,4.1,1.19,0.1,393.443,10.916,10.6019
TOI-269 b,TOI-269,Transit,2021,3.6977104,0.0345,2.77,8.8,0.425,19.0,531.0,3514.0,0.398,0.3917,-0.29,57.0225,14.37,13.4258
TOI-270 b,TOI-270,Transit,2019,3.35992,0.0688,1.28,1.48,0.0167,80.45,600.0,3506.0,0.38,0.386,0.0195,22.4793,12.603,11.6306
TOI-270 c,TOI-270,Transit,2019,5.66051,0.0688,2.33,6.2,0.0044,80.45,489.0,3506.0,0.38,0.386,0.0195,22.4793,12.603,11.6306
TOI-270 d,TOI-270,Transit,2019,11.38194,0.0688,2.0,4.2,0.0066,80.45,383.0,3506.0,0.38,0.386,0.0195,22.4793,12.603,11.6306
TOI-2714 b,TOI-2714,Transit,2024,2.499387,0.036,13.72,228.0,0.164,80.45,1603.0,5665.0,1.25,1.07,0.3,597.873,13.468,13.2544
TOI-2719 b,TOI-2719,Transit,2025,3.37594,0.0688,5.98,87.351625,0.0331,80.45,1710.0,5762.0,1.69,1.02,0.27,588.368,12.684,12.5312
TOI-2768 b,TOI-2768,Transit,2024,1.50801,0.027,2.63,87.351625,0.0331,80.45,855.0,4008.0,0.657,0.63,0.0195,78.4525,12.66,12.2
TOI-277 b,TOI-277,Transit,2022,3.994,0.0269,2.65,87.351625,0.0331,80.45,939.0,4031.0,0.362,0.16,-0.01,64.6692,13.632,12.7896
TOI-2796 b,TOI-2796,Transit,2023,4.8084983,0.0569,17.26183028,139.84449908,0.0,352.0,1205.0,5764.0,1.069,1.063,0.239,350.343,12.475,12.3642
TOI-2803 A b,TOI-2803 A,Transit,2023,1.96229325,0.03185,18.11371281,309.88269682,0.0,2150.0,1893.0,6280.0,1.245,1.118,-0.105,494.818,12.537,12.4272
TOI-2818 b,TOI-2818,Transit,2023,4.039709,0.0493,15.27784069,225.65816897,0.0,598.0,1376.0,5721.0,1.229,0.977,-0.02,312.674,11.937,11.8367
TOI-283 b,TOI-283,Transit,2025,17.61745,0.123,2.34,6.54,0.0,30.4,661.0,5213.0,0.85,0.8,-0.09,82.7013,10.41,10.1971
TOI-2842 b,TOI-2842,Transit,2023,3.5514058,0.0475,12.84549188,117.59651059,0.0,781.8,1471.0,5910.0,1.265,1.135,0.233,460.995,12.59,12.4636
TOI-286 b,TOI-286,Transit,2024,4.5117244,0.0503,1.42,4.53,0.0,80.45,979.0,5152.0,0.78,0.832,-0.05,59.2293,9.866,9.65064
TOI-286 c,TOI-286,Transit,2024,39.361826,0.213,1.88,3.72,0.0,80.45,475.0,5152.0,0.78,0.832,-0.05,59.2293,9.866,9.65064
TOI-2876 b,TOI-2876,Transit,2025,6.2996431,0.0654,9.6397234,54.03082919,0.13,124.2,929.0,5271.0,0.873,0.939,0.353,225.744,12.401,12.2566
TOI-2886 b,TOI-2886,Transit,2025,1.60200105,0.02871,18.6405349,444.9597698,0.11,2560.0,1978.0,6240.0,1.241,1.229,0.284,413.673,12.265,12.1953
TOI-2969 b,TOI-2969,Transit,2025,1.8237146,0.0261,12.32987877,368.68095212,0.0,382.0,1186.0,4738.0,0.7,0.71,0.08,163.996,12.796,12.6195
TOI-2977 b,TOI-2977,Transit,2023,2.3505614,0.03386,13.15934334,533.95172376,0.0,947.8,1544.0,5691.0,1.073,0.936,0.013,501.574,12.6334,12.4443
TOI-2981 b,TOI-2981,Transit,2024,3.601501,0.048,13.4,638.0,0.035,80.45,1358.0,5940.0,1.08,1.03,-0.11,527.789,13.361,13.1868
TOI-2986 b,TOI-2986,Transit,2025,3.2783662,0.04489,9.292245,96.61983573,0.14,1156.0,1622.0,5906.0,1.458,1.122,0.095,563.149,12.633,12.4758
TOI-2989 b,TOI-2989,Transit,2025,3.122832,0.0384,12.55405838,953.485221,0.0,124.0,1001.0,4672.0,0.76,0.77,-0.04,195.795,13.859,13.4755
TOI-2992 b,TOI-2992,Transit,2025,3.007812,0.0434,13.75341932,1058.36859531,0.089,1484.0,1726.0,6000.0,1.545,1.21,0.084,542.026,12.603,12.3899
TOI-3023 b,TOI-3023,Transit,2023,3.9014971,0.0505,16.43236571,197.05361234,0.0,1084.0,1596.0,5760.0,1.668,1.12,0.085,389.916,12.252,12.0336
TOI-3071 b,TOI-3071,Transit,2024,1.266938,0.0249,7.16,68.2,0.09,80.45,2155.0,6177.0,1.31,1.29,0.35,485.219,12.383,12.2766
TOI-3082 b,TOI-3082,Transit,2023,1.926907,0.0688,3.6621,87.351625,0.0331,80.45,1032.78,4263.0,0.6847,0.664,0.17,113.048,12.934,12.5313
TOI-3135 b,TOI-3135,Transit,2025,3.7065585,0.04756,13.65253849,327.36325921,0.24,464.0,1292.0,5890.0,0.985,1.044,0.071,221.673,11.79,11.5801
TOI-3160 A b,TOI-3160 A,Transit,2025,3.971281,0.0505,13.7646283,378.21580433,0.18,933.0,1539.0,6190.0,1.346,1.088,-0.114,567.678,12.649,12.3708
TOI-3235 b,TOI-3235,Transit,2023,2.59261842,0.02709,11.39953337,211.35589065,0.029,80.45,604.0,3388.8,0.3697,0.3939,0.264,72.811,15.16,14.4858
TOI-3261 b,TOI-3261,Transit,2024,0.8831331,0.01714,3.82,30.3,0.0,1466.0,1722.0,5068.0,0.849,0.861,0.138,300.141,13.261,13.0582
TOI-3288 b,TOI-3288,Transit,2025,1.4338635,0.0215,11.2089807,670.61793877,0.0,239.0,1059.0,3933.0,0.67,0.64,0.27,200.5,14.979,14.2497
TOI-329 b,TOI-329,Transit,2024,5.70439,0.0638,4.94057819,40.4,0.39,80.45,1213.02,5614.0,1.5326,1.0678,0.205,284.388,11.262,11.1536
TOI-332 b,TOI-332,Transit,2023,0.777038,0.0159,3.2,57.2,0.0,80.45,1871.0,5251.0,0.87,0.88,0.256,222.852,12.349,12.063
TOI-3321 b,TOI-3321,Transit,2024,3.6525145,0.047,15.55806521,176.07693748,0.054,80.45,1616.0,5850.0,1.549,1.041,-0.103,285.895,11.076,11.0932
TOI-333 b,TOI-333,Transit,2025,3.7852503,0.049,4.26,20.1,0.0,80.45,1445.0,6241.0,1.1,1.2,0.01,352.269,12.205,11.8993
TOI-3331 A b,TOI-3331 A,Transit,2022,2.0180231,0.03144,12.97999965,721.47048389,0.0,818.5,1488.0,5609.0,0.952,1.016,0.148,217.193,11.635,11.8314
TOI-3353.01,TOI-3353,Transit,2024,4.6657965,0.060118218,2.6667555,87.351625,0.0331,313.0426,1264.36,6365.0,1.0207,1.332089,0.0195,78.7577,9.327,9.23847
TOI-3362 b,TOI-3362,Transit,2021,18.09547,0.153,12.80065596,1598.3590588,0.815,80.45,939.0,6532.0,1.83,1.445,0.017,366.987,10.86,10.7051
TOI-3364 b,TOI-3364,Transit,2023,5.8768918,0.0675,12.22899794,530.77343969,0.0,425.0,1264.0,5706.0,1.419,1.186,0.387,277.899,11.875,11.2945
TOI-3464 b,TOI-3464,Transit,2025,3.6515568,0.0515,13.7646283,397.28550875,0.25,1370.0,1693.0,6370.0,1.56,1.363,0.045,597.774,12.731,12.5094
TOI-3474 b,TOI-3474,Transit,2025,3.8795105,0.0502,14.67255574,193.87532827,0.13,740.0,1451.0,6020.0,1.256,1.121,0.146,420.123,12.531,12.4418
TOI-3486 b,TOI-3486,Transit,2025,2.21778105,0.03138,10.5700688,99.16246298,0.078,334.0,1190.0,4930.0,0.788,0.837,0.283,154.715,12.329,12.1144
TOI-3493 b,TOI-3493,Transit,2025,8.1594667,0.0688,3.22,8.97,0.0331,245.0,1102.0,5844.0,1.228,1.023,0.03,96.7224,9.317,9.12029
TOI-3523 A b,TOI-3523 A,Transit,2025,2.30458952,0.03559,15.9727975,435.42491759,0.047,2590.0,1984.0,6450.0,1.448,1.131,-0.366,645.294,12.56,12.4946
TOI-3540 A b,TOI-3540 A,Transit,2022,3.119999,0.04289,23.53885947,375.03752026,0.0,841.3,1498.0,5810.0,1.228,1.081,0.176,501.574,11.514,11.4036
TOI-3568 b,TOI-3568,Transit,2024,4.417965,0.0485,5.3,26.4,0.035,80.45,899.0,4969.0,0.719,0.78,-0.01,197.906,12.879,12.7
TOI-3593 b,TOI-3593,Transit,2025,3.8212867,0.0481,11.02963701,565.73456446,0.105,308.0,1170.0,5550.0,0.918,1.015,0.384,226.63,12.201,12.0344
TOI-3629 b,TOI-3629,Transit,2022,3.936551,0.043,8.29464572,82.63538582,0.05,39.0,690.0,3870.0,0.6,0.63,0.4,130.091,14.639,13.8375
TOI-3682 b,TOI-3682,Transit,2025,3.3462406,0.048,12.80065596,69.28659273,0.22,1258.0,1657.0,5703.0,1.735,1.32,0.416,404.211,11.678,11.8754
TOI-3688 A b,TOI-3688 A,Transit,2023,3.246075,0.0456,13.08088048,311.47183886,0.0,924.3,1534.0,5950.0,1.302,1.199,0.262,396.378,12.241,12.3686
TOI-3693 b,TOI-3693,Transit,2022,9.088516,0.0813,12.59889431,324.18497514,0.0,68.6,801.0,5321.0,0.791,0.867,0.071,176.436,11.948,11.9579
TOI-3714 b,TOI-3714,Transit,2022,2.154849,0.027,11.32107051,222.4798849,0.03,54.0,750.0,3660.0,0.51,0.53,0.1,112.71,15.7,14.3107
TOI-3757 b,TOI-3757,Transit,2022,3.438753,0.03845,12.0,85.3,0.14,55.4,759.0,3913.0,0.62,0.64,0.0,181.139,14.812,14.1321
TOI-3785 b,TOI-3785,Transit,2023,4.6747373,0.043,5.14,14.95,0.11,19.1,582.0,3576.0,0.5,0.52,0.099,79.7634,14.595,13.6559
TOI-3807 b,TOI-3807,Transit,2023,2.8989727,0.0421,18.49481816,330.54154328,0.0,1230.0,1646.0,5772.0,1.468,1.181,0.278,421.745,11.856,12.0338
TOI-3819 b,TOI-3819,Transit,2023,3.2443141,0.04611,13.13692538,352.78953177,0.0,1186.0,1633.0,5859.0,1.538,1.242,0.273,558.141,12.542,12.413
TOI-3837 b,TOI-3837,Transit,2025,11.88865,0.099,10.87271128,187.51876013,0.221,80.45,1178.0,5905.0,1.2,0.89,-0.26,311.705,11.673,11.8041
TOI-3856 b,TOI-3856,Transit,2025,2.04360352,0.0325,13.59649359,171.62733978,0.083,949.0,1544.0,5622.0,1.055,1.096,0.454,314.443,12.292,12.1318
TOI-3877 b,TOI-3877,Transit,2025,4.123596,0.0529,11.67975789,99.7981198,0.22,729.0,1445.0,5731.0,1.445,1.16,0.269,493.77,12.215,12.3643
TOI-3884 b,TOI-3884,Transit,2022,4.5445828,0.0361,6.43,32.59,0.06,6.29,441.0,3180.0,0.302,0.298,0.04,43.1448,15.744,14.2747
TOI-3894 b,TOI-3894,Transit,2024,4.33454,0.05354,15.27784069,260.61929374,0.05,80.45,1531.0,6000.0,1.502,1.138,0.021,417.365,11.992,11.6943
TOI-3912 b,TOI-3912,Transit,2023,3.4936264,0.0463,14.28024141,129.03833324,0.0,872.2,1512.0,5725.0,1.392,1.088,0.187,465.992,12.507,12.3073
TOI-3919 b,TOI-3919,Transit,2024,7.433234,0.0795,12.31866979,1233.17421916,0.259,80.45,1198.0,6100.0,1.319,1.208,0.175,604.591,12.858,12.7133
TOI-3976 A b,TOI-3976 A,Transit,2023,6.607662,0.0743,12.27383387,55.61997123,0.0,469.0,1295.0,5975.0,1.501,1.254,0.182,516.087,12.403,12.2192
TOI-3980 b,TOI-3980,Transit,2025,3.6089254,0.0494,14.4595851,187.51876013,0.16,1153.0,1621.0,5840.0,1.626,1.24,0.188,486.721,12.549,12.3751
TOI-3984 A b,TOI-3984 A,Transit,2023,4.353326,0.041,7.9,44.0,0.23,16.7,563.0,3476.0,0.47,0.49,0.18,108.883,15.694,14.6718
TOI-4010 b,TOI-4010,Transit,2023,1.348335,0.0229,3.02,11.0,0.03,714.0,1441.0,4960.0,0.83,0.88,0.37,177.504,12.291,12.1216
TOI-4010 c,TOI-4010,Transit,2023,5.414654,0.058,5.93,20.31,0.03,112.0,907.0,4960.0,0.83,0.88,0.37,177.504,12.291,12.1216
TOI-4010 d,TOI-4010,Transit,2023,14.70886,0.113,6.18,38.15,0.07,30.0,650.0,4960.0,0.83,0.88,0.37,177.504,12.291,12.1216
TOI-406 c,TOI-406,Transit,2024,3.307441,0.0322,1.32,2.08,0.032,19.0,584.0,3392.0,0.41,0.408,-0.02,31.0597,13.773,12.5528
TOI-406.01,TOI-406,Transit,2024,13.175682,0.0809,2.08,6.57,0.056,3.0,368.0,3392.0,0.41,0.408,-0.02,31.0597,13.773,12.5528
TOI-4087 b,TOI-4087,Transit,2023,3.1774835,0.04469,13.04725353,232.01473711,0.0,753.9,1458.0,6060.0,1.112,1.178,0.237,301.676,12.107,11.7064
TOI-411 b,HD 22946,Transit,2022,4.040295,0.05727,1.362,13.71,0.0331,495.139,1241.0,6169.0,1.117,1.098,-0.08,62.7792,8.270001,8.1281
TOI-411 c,HD 22946,Transit,2022,9.573083,0.1017,2.328,9.72,0.0331,156.75,931.0,6169.0,1.117,1.098,-0.08,62.7792,8.270001,8.1281
TOI-4127 b,TOI-4127,Transit,2023,56.39879,0.3081,12.28504285,731.0053361,0.7471,22.3,605.1,6096.0,1.293,1.23,0.14,319.632,11.441,11.4122
TOI-4137 b,TOI-4137,Transit,2022,3.8016122,0.05222,13.57407563,457.67290608,0.0,1013.0,1570.0,6202.0,1.438,1.313,0.182,334.993,11.31,11.2468
TOI-4145 A b,TOI-4145 A,Transit,2023,4.0664428,0.04823,13.30506009,136.66621501,0.0,223.0,1074.0,5281.0,0.859,0.905,0.168,205.387,12.084,12.0572
TOI-4153 b,TOI-4153,Transit,2024,4.6174141,0.06311,16.11851425,365.50266805,0.039,80.45,1669.0,6860.0,1.605,1.572,0.317,423.84,11.601,11.5632
TOI-4155 b,TOI-4155,Transit,2025,3.320729,0.0688,3.21,87.351625,0.0331,80.45,1255.0,5724.0,0.95,1.16,0.11,240.737,11.85,11.6904
TOI-4184 b,TOI-4184,Transit,2023,4.9019804,0.0336,2.43,87.351625,0.0331,4.8,412.0,3238.0,0.2347,0.2109,-0.27,69.3649,17.12,15.5939
TOI-4201 b,TOI-4201,Transit,2023,3.5819194,0.04,13.67495645,788.21444936,0.041,45.2,725.0,3794.0,0.63,0.61,0.52,189.011,15.163,14.5001
TOI-421 b,TOI-421,Transit,2020,5.197576,0.0554,2.64,6.7,0.13,80.45,922.0,5291.0,0.866,0.833,-0.044,74.7969,9.931,9.77776
TOI-421 c,TOI-421,Transit,2020,16.067541,0.117,5.09,14.1,0.19,80.45,635.0,5291.0,0.866,0.833,-0.044,74.7969,9.931,9.77776
TOI-4214 b,TOI-4214,Transit,2025,3.4913885,0.05018,10.68215861,165.27077164,0.17,1210.0,1642.0,6370.0,1.434,1.382,0.294,346.881,11.79,11.4587
TOI-4308 b,TOI-4308,Transit,2023,9.151201,0.0688,2.4189,87.351625,0.0331,80.45,763.05,5243.0,0.7934,0.9,0.0195,108.932,11.251,10.8645
TOI-431 b,TOI-431,Transit,2021,0.490047,0.0113,1.28,3.07,0.0,80.45,1862.0,4850.0,0.731,0.78,0.2,32.5686,9.12,8.79171
TOI-431 d,TOI-431,Transit,2021,12.46103,0.098,3.29,9.9,0.0,80.45,633.0,4850.0,0.731,0.78,0.2,32.5686,9.12,8.79171
TOI-4329 b,TOI-4329,Transit,2022,2.9223,0.0688,16.81347105,143.02278315,0.068,80.45,939.0,6000.0,2.31,1.538,0.29,717.128,12.724,12.4747
TOI-4336 A b,TOI-4336 A,Transit,2024,16.336334,0.0872,2.12,87.351625,0.0331,1.5,308.0,3298.0,0.328,0.331,-0.209,22.5455,13.6,12.2569
TOI-4342 b,TOI-4342,Transit,2023,5.5382498,0.05251,2.266,87.351625,0.0331,26.9,633.6,3901.0,0.599,0.6296,0.0195,61.5204,12.669,11.9822
TOI-4342 c,TOI-4342,Transit,2023,10.688716,0.0814,2.415,87.351625,0.0331,11.18,508.9,3901.0,0.599,0.6296,0.0195,61.5204,12.669,11.9822
TOI-4364 b,TOI-4364,Transit,2025,5.424019,0.04753,2.01,87.351625,0.29,80.45,488.0,3528.0,0.4684,0.487,0.148,43.9662,13.564,12.5548
TOI-4377 b,TOI-4377,Transit,2023,4.378081,0.0579,15.10970598,304.1617855,0.045,80.45,939.0,4974.0,3.52,1.36,0.205,455.82,11.707,11.4565
TOI-4379 b,TOI-4379,Transit,2024,3.25352,0.0688,16.69017226,353.74301699,0.018,80.45,939.0,6020.0,1.976,1.372,0.16,645.158,12.661,12.4083
TOI-4406 b,TOI-4406,Transit,2023,30.08364,0.201,11.2089807,95.3485221,0.15,80.45,904.0,6219.0,1.29,1.19,0.1,261.834,10.937,10.9545
TOI-4438 b,TOI-4438,Transit,2024,7.44628,0.0534,2.52,5.4,0.14,6.0,435.0,3422.0,0.372,0.368,-0.19,30.0346,13.69,12.5196
TOI-444 b,TOI-444,Transit,2023,17.9636,0.133,2.77,87.351625,0.0331,80.45,609.0,5225.0,0.779,0.96,0.08,57.3973,9.86,9.6063
TOI-4443.01,TOI-4443,Transit,2024,1.8498567,0.029962645,1.7193265,87.351625,0.0331,1194.2104,1638.82,5834.0,1.01733,1.049133,0.0195,56.0739,8.493,8.33609
TOI-4463 A b,TOI-4463 A,Transit,2023,2.8807198,0.04036,13.26022417,252.35575516,0.0,633.0,1395.0,5640.0,1.062,1.056,0.25,173.117,11.036,10.9505
TOI-4465 b,TOI-4465,Transit,2025,101.94054,0.416,14.01122587,1872.00931723,0.24,80.45,427.0,5545.0,1.014,0.93,-0.06,121.139,10.427,10.3255
TOI-4479 b,TOI-4479,Transit,2022,1.1589,0.0164,2.82,87.351625,0.0331,92.5,861.0,3400.0,0.451,0.452,0.0,80.6532,15.18,14.1309
TOI-4487 A b,TOI-4487 A,Transit,2025,3.9540709,0.05448,14.60530185,397.28550875,0.083,1203.0,1639.0,6206.0,1.634,1.378,0.216,479.145,12.109,11.9269
TOI-4495.01,TOI-4495,Transit,2024,5.1830043,0.061732577,3.63045,87.351625,0.0331,346.626,1382.67,6156.0,1.34,1.168817,0.0195,132.214,9.531,9.3859
TOI-4504 b,TOI-4504,Transit,2024,2.42614,0.03392,2.691,87.351625,0.0,80.45,939.0,5315.0,0.92,0.89,0.16,342.605,13.364,13.1277
TOI-4504 c,TOI-4504,Transit,2024,82.97213,0.3569,11.09689089,1197.32317485,0.032,80.45,939.0,5315.0,0.92,0.89,0.16,342.605,13.364,13.1277
TOI-4507 b,TOI-4507,Transit,2025,104.61611,0.456,8.2,20.0,0.09,80.45,939.0,6260.0,1.04,1.11,-0.06,178.26,10.806,10.5674
TOI-451 b,TOI-451,Transit,2020,1.858703,0.0283,1.91,87.351625,0.0,80.45,1491.0,5550.0,0.879,0.95,0.0195,123.739,10.939,10.7498
